Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"817.2162","Bacteroides fragilis ND3332-1",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","ND3332-1",,,,,,,,,,,,,,,,,,,,"Good","2022-06-06T00:00:00Z",,,"PRJNA719087","SAMN18585988","GCA_023654605.1",,"JAGJIA000000000",,"WGS","Illumina NovaSeq","258x","SPAdes v. 3.11",,,17,5163421,43.14889,4,666879,66,8,,4546,99.8,99.3,0.4,100,,"feces",,"2016",2016,,"Hong Kong","Asia","Hong Kong",,"Dog","Dog",,,,"Nonhuman Mammal",,,,"sample_type:culture",,"2022-06-23T17:04:43.445Z","2022-06-23T17:04:43.445Z"
"817.2163","Bacteroides fragilis Q5G8",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","Q5G8",,,,,,,,,,,,,,,,,,,,"Good","2022-06-06T00:00:00Z",,,"PRJNA719087","SAMN18585987","GCA_023654625.1",,"JAGJIB000000000",,"WGS","Illumina NovaSeq","199x","SPAdes v. 3.11",,,77,5555743,43.425083,10,199177,67,6,,5173,99.8,99.5,,100,,"perianal",,"2015",2015,,"Hong Kong","Asia","Hong Kong",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:culture",,"2022-06-23T17:04:48.947Z","2022-06-23T17:04:48.947Z"
"817.2164","Bacteroides fragilis Q5A5",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","Q5A5",,,,,,,,,,,,,,,,,,,,"Good","2022-06-06T00:00:00Z",,,"PRJNA719087","SAMN18585986","GCA_023654635.1",,"JAGJIC000000000",,"WGS","Illumina NovaSeq","229x","SPAdes v. 3.11",,,35,5145824,43.22987,3,717487,67,6,,4623,99.8,99.6,,100,,"Abd",,"2015",2015,,"Hong Kong","Asia","Hong Kong",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:culture",,"2022-06-23T17:06:04.226Z","2022-06-23T17:06:04.226Z"
"817.2165","Bacteroides fragilis Q2B8",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","Q2B8",,,,,,,,,,,,,,,,,,,,"Good","2022-06-06T00:00:00Z",,,"PRJNA719087","SAMN18585984","GCA_023654665.1",,"JAGJIE000000000",,"WGS","Illumina NovaSeq","218x","SPAdes v. 3.11",,,46,5339637,43.442505,7,328119,64,6,,4865,99.7,99.3,0.8,100,,"genital",,"2015",2015,,"Hong Kong","Asia","Hong Kong",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:culture",,"2022-06-23T17:04:56.607Z","2022-06-23T17:04:56.607Z"
"817.2166","Bacteroides fragilis Q4C7",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","Q4C7",,,,,,,,,,,,,,,,,,,,"Good","2022-06-06T00:00:00Z",,,"PRJNA719087","SAMN18585985","GCA_023654685.1",,"JAGJID000000000",,"WGS","Illumina NovaSeq","223x","SPAdes v. 3.11",,,60,5507412,43.529266,4,651443,65,6,,4996,99.7,99.4,,100,,"blood",,"2015",2015,,"Hong Kong","Asia","Hong Kong",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:culture",,"2022-06-23T17:04:50.360Z","2022-06-23T17:04:50.360Z"
"817.2167","Bacteroides fragilis K3E5",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","K3E5",,,,,,,,,,,,,,,,,,,,"Good","2022-06-06T00:00:00Z",,,"PRJNA719087","SAMN18585983","GCA_023654705.1",,"JAGJIF000000000",,"WGS","Illumina NovaSeq","245x","SPAdes v. 3.11",,,30,5200188,43.363758,5,444965,63,8,,4733,99.8,99.5,,100,,"blood",,"2015",2015,,"Hong Kong","Asia","Hong Kong",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:culture",,"2022-06-23T17:04:52.706Z","2022-06-23T17:04:52.706Z"
"817.2168","Bacteroides fragilis K2E3",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","K2E3",,,,,,,,,,,,,,,,,,,,"Good","2022-06-06T00:00:00Z",,,"PRJNA719087","SAMN18585981","GCA_023654725.1",,"JAGJIH000000000",,"WGS","Illumina NovaSeq","69x","SPAdes v. 3.11",,,55,5300950,43.246098,12,160017,63,4,,4823,99.8,99.4,,100,,"Abd",,"2015",2015,,"Hong Kong","Asia","Hong Kong",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:culture",,"2022-06-23T17:04:59.351Z","2022-06-23T17:04:59.351Z"
"817.2169","Bacteroides fragilis K3A8",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","K3A8",,,,,,,,,,,,,,,,,,,,"Good","2022-06-06T00:00:00Z",,,"PRJNA719087","SAMN18585982","GCA_023654745.1",,"JAGJIG000000000",,"WGS","Illumina NovaSeq","216x","SPAdes v. 3.11",,,45,5353481,43.47183,6,371636,61,5,,4898,99.8,99.4,0.6,100,,"perianal",,"2015",2015,,"Hong Kong","Asia","Hong Kong",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:culture",,"2022-06-23T17:05:39.379Z","2022-06-23T17:05:39.379Z"
"817.2170","Bacteroides fragilis K2D3",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","K2D3",,,,,,,,,,,,,,,,,,,,"Good","2022-06-06T00:00:00Z",,,"PRJNA719087","SAMN18585980","GCA_023654765.1",,"JAGJII000000000",,"WGS","Illumina NovaSeq","279x","SPAdes v. 3.11",,,30,4984720,43.227543,4,488538,63,6,,4364,99.8,99.3,,100,,"blood",,"2015",2015,,"Hong Kong","Asia","Hong Kong",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:culture",,"2022-06-23T17:11:14.276Z","2022-06-23T17:11:14.276Z"
"817.2171","Bacteroides fragilis K1G9",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","K1G9",,,,,,,,,,,,,,,,,,,,"Good","2022-06-06T00:00:00Z",,,"PRJNA719087","SAMN18585979","GCA_023654775.1",,"JAGJIJ000000000",,"WGS","Illumina NovaSeq","223x","SPAdes v. 3.11",,,29,4991845,43.438747,4,580015,63,5,,4422,99.8,99.3,,100,,"perianal",,"2015",2015,,"Hong Kong","Asia","Hong Kong",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:culture",,"2022-06-23T17:11:18.856Z","2022-06-23T17:11:18.856Z"
"817.2172","Bacteroides fragilis NALB_7861_10",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","NALB_7861_10",,,,,,,,,,,,,,,,,,,,"Good","2022-06-07T00:00:00Z",,,"PRJNA833303","SAMN18820412","GCA_023664485.1",,"JAMPFK000000000",,"WGS","Illumina HiSeq","10x","SPAdes v. 3.13.1",,,45,3318770,48.21225,5,119637,35,,,3217,97.1,96.3,,79.2,,"stool",,"2015-08-15",2015,,"USA","North America","USA: Salt Lake City",,"Neotoma albigula","Rat",,,,"Nonhuman Mammal",,,,"sample_type:metagenomic assembly",,"2022-06-23T17:27:37.508Z","2022-06-23T17:27:37.508Z"
"817.2173","Bacteroides fragilis 86-5443-2-2",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","Complete","86-5443-2-2",,,,,,,,,,,,,,,,,,,,"Good","2022-06-12T00:00:00Z","27348220",,"PRJNA845095","SAMN28856114","GCA_023702735.1",,"CP098482",,"Complete","PacBio Sequel","220.0x","FLYE v. 2.6",,,1,5369373,43.39,1,5369373,74,17,,4797,100,99.6,0.4,100,,"stool sample",,"1997",1997,,"USA","North America","USA",,"Piglet","Pig",,,"Diarrheal disease","Nonhuman Mammal",,,,"collected_by:Sears",,"2022-06-23T17:50:57.433Z","2022-06-23T17:50:57.433Z"
"817.2174","Bacteroides fragilis o481dXlbso_bin.2.MAG",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","o481dXlbso_bin.2.MAG",,,,,,,,,,,,,,,,,,,,"Good","2022-06-14T00:00:00Z",,,"PRJEB47281","SAMEA110089373","GCA_943913605.1",,"CALTYU000000000",,"WGS",,,,,,131,4186874,44.04761,31,47143,31,,,3500,95.9,95.7,0.2,92.2,,"human skin",,,,,"USA","North America","USA",,,,,,,,,,,,,"2022-06-23T22:44:20.748Z","2022-06-23T22:44:20.748Z"
"817.2191","Bacteroides fragilis P1-H7",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P1-H7",,,,,,,,,,,,,,,,,,,,"Good","2022-06-23T00:00:00Z",,,"PRJNA833080","SAMN29024623","GCA_023894135.1",,"JAMWYN000000000",,"WGS","Illumina NovaSeq","546.645x","SPAdes v. v3.13.0",,,24,5222967,43.26246,4,491737,63,6,,4633,99.9,99.3,,100,,"transverse colon lumen",,"2021-01-29",2021,,"USA","North America","USA: New Hampshire",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-07-30T04:17:37.527Z","2022-07-30T04:17:37.527Z"
"817.2192","Bacteroides fragilis P1-H9",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P1-H9",,,,,,,,,,,,,,,,,,,,"Good","2022-06-27T00:00:00Z",,,"PRJNA833080","SAMN29024624","GCA_023958435.1",,"JAMXHY000000000",,"WGS","Illumina NovaSeq","653.175x","SPAdes v. v3.13.0",,,26,5248878,43.218914,4,491737,63,6,,4682,99.9,99.3,,100,,"transverse colon lumen",,"2021-01-29",2021,,"USA","North America","USA: New Hampshire",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-07-30T04:47:32.648Z","2022-07-30T04:47:32.648Z"
"817.2193","Bacteroides fragilis P2-H2",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P2-H2",,,,,,,,,,,,,,,,,,,,"Good","2022-06-28T00:00:00Z",,,"PRJNA833080","SAMN29024635","GCA_024007805.1",,"JAMXKL000000000",,"WGS","Illumina NovaSeq","548.102x","SPAdes v. v3.13.0",,,29,5226328,43.26024,5,446345,63,6,,4633,99.9,99.3,,100,,"descending colon mucosa",,"2021-01-29",2021,,"USA","North America","USA: New Hampshire",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-07-30T04:46:51.100Z","2022-07-30T04:46:51.100Z"
"817.2194","Bacteroides fragilis P1-G5",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P1-G5",,,,,,,,,,,,,,,,,,,,"Good","2022-07-03T00:00:00Z",,,"PRJNA833080","SAMN29024621","GCA_024128795.1",,"JAMYHA000000000",,"WGS","Illumina NovaSeq","471.59x","SPAdes v. v3.13.0",,,25,5223195,43.262352,4,491737,63,6,,4629,99.9,99.3,,100,,"transverse colon lumen",,"2021-01-29",2021,,"USA","North America","USA: New Hampshire",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-07-30T05:12:48.255Z","2022-07-30T05:12:48.255Z"
"817.2195","Bacteroides fragilis P1-C5",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P1-C5",,,,,,,,,,,,,,,,,,,,"Good","1900-01-01T00:00:00Z",,,"PRJNA833080","SAMN29024614","GCA_024261365.1",,"JANCLQ000000000",,"WGS","Illumina NovaSeq","61.8114x","SPAdes v. v3.13.0",,,31,5248611,43.21557,5,398716,63,6,,4672,99.9,99.3,,100,,"ascending colon lumen",,"2021-01-29",2021,,"USA","North America","USA: New Hampshire",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-07-30T12:33:30.188Z","2022-07-30T12:33:30.188Z"
"817.2196","Bacteroides fragilis P1-G6",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P1-G6",,,,,,,,,,,,,,,,,,,,"Good","1900-01-01T00:00:00Z",,,"PRJNA833080","SAMN29024622","GCA_024294945.1",,"JANCNQ000000000",,"WGS","Illumina NovaSeq","117.867x","SPAdes v. v3.13.0",,,29,5245989,43.220066,4,491616,63,7,,4678,99.9,99.3,,100,,"transverse colon lumen",,"2021-01-29",2021,,"USA","North America","USA: New Hampshire",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-07-30T12:43:45.240Z","2022-07-30T12:43:45.240Z"
"817.2197","Bacteroides fragilis P1-G3",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P1-G3",,,,,,,,,,,,,,,,,,,,"Good","1900-01-01T00:00:00Z",,,"PRJNA833080","SAMN29024619","GCA_024295045.1",,"JANCNO000000000",,"WGS","Illumina NovaSeq","566.2x","SPAdes v. v3.13.0",,,26,5222464,43.263622,4,491737,63,6,,4639,99.9,99.3,,100,,"transverse colon lumen",,"2021-01-29",2021,,"USA","North America","USA: New Hampshire",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-07-30T12:45:43.763Z","2022-07-30T12:45:43.763Z"
"817.2198","Bacteroides fragilis P1-G4",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P1-G4",,,,,,,,,,,,,,,,,,,,"Good","1900-01-01T00:00:00Z",,,"PRJNA833080","SAMN29024620","GCA_024295145.1",,"JANCLR000000000",,"WGS","Illumina NovaSeq","96.45x","SPAdes v. v3.13.0",,,32,5223726,43.261497,5,398716,63,6,,4626,99.9,99.3,,100,,"transverse colon lumen",,"2021-01-29",2021,,"USA","North America","USA: New Hampshire",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-07-30T12:44:05.887Z","2022-07-30T12:44:05.887Z"
"817.2199","Bacteroides fragilis P2-H5",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P2-H5",,,,,,,,,,,,,,,,,,,,"Good","2022-07-16T00:00:00Z",,,"PRJNA833080","SAMN29024636","GCA_024296585.1",,"JANCNB000000000",,"WGS","Illumina NovaSeq","515.452x","SPAdes v. v3.13.0",,,23,5222840,43.26244,4,491737,63,6,,4629,99.9,99.3,,100,,"descending colon mucosa",,"2021-01-29",2021,,"USA","North America","USA: New Hampshire",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-07-30T12:45:57.327Z","2022-07-30T12:45:57.327Z"
"817.2200","Bacteroides fragilis P1-A6",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","P1-A6",,,,,,,,,,,,,,,,,,,,"Good","2022-07-20T00:00:00Z",,,"PRJNA833080","SAMN29024611","GCA_024357725.1",,"JANEWD000000000",,"WGS","Illumina NovaSeq","638.06x","SPAdes v. v3.13.0",,,25,5223094,43.263573,4,491737,63,6,,4638,99.9,99.3,,100,,"ascending colon lumen",,"2021-01-29",2021,,"USA","North America","USA: New Hampshire",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-07-30T13:04:16.270Z","2022-07-30T13:04:16.270Z"
"817.2201","Bacteroides fragilis BRZ_MQ__bin55",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","BRZ_MQ__bin55",,,,,,,,,,,,,,,,,,,,"Good","2022-06-27T00:00:00Z",,,"PRJEB53581","SAMEA110133980","GCA_944321245.1",,"CALUKS000000000",,"WGS",,,,,,36,4828190,43.339203,8,237080,53,,,4264,99.3,99.1,0.1,99.1,,"chicken caecal content",,"2016",2016,,"France","Europe","France",,,,,,,,,,,,,"2022-07-30T13:46:09.253Z","2022-07-30T13:46:09.253Z"
"817.2202","Bacteroides fragilis BRZ_FI__bin83",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","BRZ_FI__bin83",,,,,,,,,,,,,,,,,,,,"Good","2022-06-27T00:00:00Z",,,"PRJEB53581","SAMEA110133979","GCA_944322245.1",,"CALUOL000000000",,"WGS",,,,,,32,5476426,43.46185,5,419497,60,,,4947,99.9,99.6,0.1,100,,"chicken caecal content",,"2016",2016,,"France","Europe","France",,,,,,,,,,,,,"2022-07-30T13:48:57.382Z","2022-07-30T13:48:57.382Z"
"817.2203","Bacteroides fragilis DFI.6.90",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","DFI.6.90",,,,,,,,,,,,,,,,,,,,"Good","2022-07-27T00:00:00Z",,,"PRJNA792599","SAMN28944548","GCA_024462195.1",,"JANGAZ000000000",,"WGS","Illumina NextSeq","100x","SPAdes v. v3.14.0",,,100,5369603,43.466267,4,609155,63,5,,4865,100,99.5,0.7,100,,"fecal sample",,,,,"USA","North America","USA: Chicago",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-09-02T14:11:56.935Z","2022-09-02T14:11:56.935Z"
"817.2204","Bacteroides fragilis DFI.6.50",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","DFI.6.50",,,,,,,,,,,,,,,,,,,,"Good","2022-07-27T00:00:00Z",,,"PRJNA792599","SAMN28944540","GCA_024462335.1",,"JANGBH000000000",,"WGS","Illumina NextSeq","100x","SPAdes v. v3.14.0",,,78,5361157,43.471848,4,474382,63,5,,4846,100,99.8,0.3,100,,"fecal sample",,,,,"USA","North America","USA: Chicago",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-09-02T14:11:24.452Z","2022-09-02T14:11:24.452Z"
"817.2205","Bacteroides fragilis DFI.5.35",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","DFI.5.35",,,,,,,,,,,,,,,,,,,,"Good","2022-07-27T00:00:00Z",,,"PRJNA792599","SAMN28944504","GCA_024463055.1",,"JANGCS000000000",,"WGS","Illumina NextSeq","100x","SPAdes v. v3.14.0",,,176,5864163,43.661167,8,257349,74,7,,5550,100,99.4,1.5,100,,"fecal sample",,,,,"USA","North America","USA: Chicago",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-09-02T14:11:46.836Z","2022-09-02T14:11:46.836Z"
"817.2206","Bacteroides fragilis BFG-16",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","Complete","BFG-16",,,,,,,,,,,,,,,,,,,,"Good","2022-08-29T00:00:00Z",,,"PRJNA646575","SAMN30323207",,,"CP103087",,"Complete","Oxford Nanopore GridION","50x","Flye v. 2.7",,,1,5091965,43.370487,1,5091965,71,18,,4501,100,99.6,0.4,100,,,,"1985-09-25",1985,,"USA","North America","USA: Bethesda",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-09-02T20:06:09.341Z","2022-09-02T20:06:09.341Z"
